Datum,Vodostaj_Bileca,Dotok_Prethodni_Dan,Padavine_Trebinje,Temperatura_Vazduha,Doba_Godine,Pritisak_Mreze,Angazovani_Agregati,Preliv_Status,Padavine_Sutra,Padavine_Za2Dana,Promjena_Vodostaja
19.08.2025.,384.39,18.61,3.6,36.4,Ljeto,Srednje,1,0,7.83,0.0,-0.03
20.08.2025.,384.31,19.45,7.83,31.2,Ljeto,Srednje,1,0,0.0,0.0,-0.08
21.08.2025.,384.24,14.24,0.0,35.5,Ljeto,Visoko,1,0,0.0,0.0,-0.07
22.08.2025.,384.16,11.3,0.0,27.1,Ljeto,Srednje,1,0,0.0,2.28,-0.08
23.08.2025.,384.1,9.17,0.0,33.0,Ljeto,Nisko,1,0,2.28,0.0,-0.06
24.08.2025.,384.08,11.58,2.28,28.2,Ljeto,Srednje,1,0,0.0,0.0,-0.02
25.08.2025.,383.99,8.73,0.0,25.2,Ljeto,Srednje,1,0,0.0,0.0,-0.09
26.08.2025.,383.96,6.31,0.0,35.1,Ljeto,Srednje,1,0,0.0,0.0,-0.03
27.08.2025.,383.94,8.14,0.0,35.6,Ljeto,Visoko,1,0,0.0,0.0,-0.02
28.08.2025.,383.88,8.54,0.0,33.8,Ljeto,Srednje,1,0,0.0,7.91,-0.06
29.08.2025.,383.84,9.34,0.0,31.3,Ljeto,Visoko,2,0,7.91,0.0,-0.04
30.08.2025.,383.88,12.74,7.91,26.9,Ljeto,Nisko,0,0,0.0,0.0,0.04
31.08.2025.,383.85,14.93,0.0,27.4,Ljeto,Srednje,1,0,0.0,0.83,-0.03
01.09.2025.,383.81,11.12,0.0,8.1,Jesen,Srednje,1,0,0.83,3.81,-0.04
02.09.2025.,383.72,13.96,0.83,11.1,Jesen,Visoko,2,0,3.81,13.45,-0.09
03.09.2025.,383.68,22.33,3.81,16.3,Jesen,Nisko,1,0,13.45,30.21,-0.04
04.09.2025.,383.67,55.23,13.45,16.2,Jesen,Srednje,1,0,30.21,0.0,-0.01
05.09.2025.,383.67,121.4,30.21,5.4,Jesen,Visoko,3,0,0.0,0.0,0.0
06.09.2025.,383.64,87.54,0.0,9.2,Jesen,Srednje,2,0,0.0,0.0,-0.03
07.09.2025.,383.66,68.72,0.0,9.1,Jesen,Nisko,1,0,0.0,3.76,0.02
08.09.2025.,383.62,51.21,0.0,1.9,Jesen,Nisko,1,0,3.76,7.86,-0.04
09.09.2025.,383.62,50.35,3.76,14.3,Jesen,Srednje,1,0,7.86,0.0,0.0
10.09.2025.,383.57,56.56,7.86,11.0,Jesen,Visoko,2,0,0.0,1.47,-0.05
11.09.2025.,383.58,42.0,0.0,11.5,Jesen,Srednje,1,0,1.47,0.0,0.01
12.09.2025.,383.53,38.01,1.47,17.4,Jesen,Srednje,1,0,0.0,0.0,-0.05
13.09.2025.,383.49,28.62,0.0,12.4,Jesen,Nisko,1,0,0.0,0.0,-0.04
14.09.2025.,383.46,21.14,0.0,10.3,Jesen,Nisko,1,0,0.0,12.51,-0.03
15.09.2025.,383.42,15.29,0.0,14.3,Jesen,Srednje,1,0,12.51,0.0,-0.04
16.09.2025.,383.39,48.78,12.51,16.2,Jesen,Srednje,1,0,0.0,0.0,-0.03
17.09.2025.,383.31,39.29,0.0,13.2,Jesen,Visoko,2,0,0.0,0.0,-0.08
18.09.2025.,383.23,30.33,0.0,14.8,Jesen,Visoko,2,0,0.0,0.0,-0.08
19.09.2025.,383.23,27.76,0.0,11.4,Jesen,Nisko,1,0,0.0,29.26,0.0
20.09.2025.,383.19,20.0,0.0,11.7,Jesen,Srednje,1,0,29.26,0.0,-0.04
21.09.2025.,383.2,89.95,29.26,12.5,Jesen,Nisko,1,0,0.0,0.0,0.01
22.09.2025.,383.22,67.44,0.0,9.0,Jesen,Nisko,1,0,0.0,11.52,0.02
23.09.2025.,383.19,49.22,0.0,9.7,Jesen,Nisko,1,0,11.52,0.0,-0.03
24.09.2025.,383.15,67.49,11.52,17.5,Jesen,Srednje,2,0,0.0,5.82,-0.04
25.09.2025.,383.15,52.56,0.0,20.0,Jesen,Srednje,1,0,5.82,0.0,0.0
26.09.2025.,383.15,54.36,5.82,18.4,Jesen,Srednje,1,0,0.0,17.17,0.0
27.09.2025.,383.08,44.97,0.0,6.7,Jesen,Visoko,2,0,17.17,0.0,-0.07
28.09.2025.,383.03,77.27,17.17,6.3,Jesen,Nisko,2,0,0.0,0.0,-0.05
29.09.2025.,383.04,57.64,0.0,7.2,Jesen,Srednje,1,0,0.0,0.0,0.01
30.09.2025.,382.98,46.57,0.0,12.5,Jesen,Srednje,2,0,0.0,5.39,-0.06
01.10.2025.,382.93,34.82,0.0,0.8,Jesen,Nisko,1,0,5.39,0.0,-0.05
02.10.2025.,382.86,45.18,5.39,9.6,Jesen,Visoko,2,0,0.0,2.86,-0.07
03.10.2025.,382.82,35.28,0.0,17.6,Jesen,Srednje,1,0,2.86,0.0,-0.04
04.10.2025.,382.83,37.57,2.86,15.9,Jesen,Visoko,1,0,0.0,0.0,0.01
05.10.2025.,382.77,27.87,0.0,10.0,Jesen,Nisko,1,0,0.0,0.0,-0.06
06.10.2025.,382.71,20.95,0.0,10.3,Jesen,Nisko,1,0,0.0,0.0,-0.06
07.10.2025.,382.71,15.18,0.0,14.3,Jesen,Nisko,0,0,0.0,32.55,0.0
08.10.2025.,382.64,11.35,0.0,15.7,Jesen,Visoko,2,0,32.55,0.0,-0.07
09.10.2025.,382.65,90.52,32.55,9.9,Jesen,Nisko,1,0,0.0,0.0,0.01
10.10.2025.,382.57,66.38,0.0,11.1,Jesen,Visoko,2,0,0.0,4.3,-0.08
11.10.2025.,382.54,48.54,0.0,9.7,Jesen,Nisko,1,0,4.3,0.0,-0.03
12.10.2025.,382.5,47.99,4.3,6.7,Jesen,Nisko,1,0,0.0,3.18,-0.04
13.10.2025.,382.45,34.98,0.0,11.1,Jesen,Srednje,1,0,3.18,0.0,-0.05
14.10.2025.,382.43,34.75,3.18,10.8,Jesen,Nisko,1,0,0.0,0.0,-0.02
15.10.2025.,382.38,28.94,0.0,7.0,Jesen,Nisko,1,0,0.0,0.0,-0.05
16.10.2025.,382.33,21.19,0.0,14.6,Jesen,Visoko,1,0,0.0,0.0,-0.05
17.10.2025.,382.29,15.7,0.0,13.9,Jesen,Srednje,1,0,0.0,0.0,-0.04
18.10.2025.,382.28,13.86,0.0,14.8,Jesen,Srednje,1,0,0.0,0.0,-0.01
19.10.2025.,382.25,12.2,0.0,8.9,Jesen,Nisko,0,0,0.0,3.99,-0.03
20.10.2025.,382.19,14.99,0.0,4.1,Jesen,Nisko,1,0,3.99,0.0,-0.06
21.10.2025.,382.16,22.79,3.99,13.9,Jesen,Srednje,1,0,0.0,33.8,-0.03
22.10.2025.,382.1,20.01,0.0,9.3,Jesen,Srednje,1,0,33.8,0.0,-0.06
23.10.2025.,382.06,102.25,33.8,8.4,Jesen,Visoko,2,0,0.0,0.0,-0.04
24.10.2025.,382.04,73.82,0.0,7.0,Jesen,Srednje,1,0,0.0,0.0,-0.02
25.10.2025.,382.06,56.39,0.0,10.9,Jesen,Srednje,1,0,0.0,1.79,0.02
26.10.2025.,382.0,41.71,0.0,18.3,Jesen,Nisko,1,0,1.79,0.0,-0.06
27.10.2025.,381.98,36.63,1.79,10.0,Jesen,Nisko,1,0,0.0,0.0,-0.02
28.10.2025.,381.97,28.61,0.0,7.6,Jesen,Nisko,1,0,0.0,0.0,-0.01
29.10.2025.,381.87,27.32,0.0,14.6,Jesen,Visoko,2,0,0.0,0.0,-0.1
30.10.2025.,381.81,21.98,0.0,12.7,Jesen,Visoko,1,0,0.0,0.0,-0.06
31.10.2025.,381.73,18.32,0.0,3.5,Jesen,Nisko,1,0,0.0,14.19,-0.08
01.11.2025.,381.72,14.17,0.0,14.6,Jesen,Nisko,1,0,14.19,0.0,-0.01
02.11.2025.,381.64,47.15,14.19,20.5,Jesen,Srednje,1,0,0.0,0.0,-0.08
03.11.2025.,381.61,34.48,0.0,1.6,Jesen,Visoko,1,0,0.0,0.0,-0.03
04.11.2025.,381.56,29.92,0.0,7.1,Jesen,Visoko,2,0,0.0,0.0,-0.05
05.11.2025.,381.52,26.2,0.0,0.6,Jesen,Nisko,1,0,0.0,98.24,-0.04
06.11.2025.,381.49,27.27,0.0,11.7,Jesen,Srednje,1,0,98.24,0.0,-0.03
07.11.2025.,381.57,270.17,98.24,16.0,Jesen,Visoko,3,0,0.0,0.0,0.08
08.11.2025.,381.66,196.43,0.0,12.4,Jesen,Nisko,1,0,0.0,0.0,0.09
09.11.2025.,381.74,141.54,0.0,17.6,Jesen,Srednje,1,0,0.0,16.68,0.08
10.11.2025.,381.76,102.56,0.0,15.3,Jesen,Srednje,2,0,16.68,21.46,0.02
11.11.2025.,381.81,116.49,16.68,18.8,Jesen,Nisko,1,0,21.46,0.0,0.05
12.11.2025.,381.82,139.81,21.46,16.6,Jesen,Visoko,2,0,0.0,17.95,0.01
13.11.2025.,381.8,100.79,0.0,10.4,Jesen,Visoko,2,0,17.95,0.0,-0.02
14.11.2025.,381.79,127.7,17.95,12.3,Jesen,Srednje,2,0,0.0,0.0,-0.01
15.11.2025.,381.82,93.12,0.0,8.5,Jesen,Nisko,1,0,0.0,12.55,0.03
16.11.2025.,381.78,67.77,0.0,11.1,Jesen,Srednje,2,0,12.55,14.61,-0.04
17.11.2025.,381.76,80.66,12.55,12.2,Jesen,Srednje,2,0,14.61,15.85,-0.02
18.11.2025.,381.78,97.89,14.61,11.7,Jesen,Nisko,1,0,15.85,0.0,0.02
19.11.2025.,381.79,114.77,15.85,17.4,Jesen,Srednje,2,0,0.0,9.19,0.01
20.11.2025.,381.79,88.06,0.0,10.7,Jesen,Srednje,1,0,9.19,0.0,0.0
21.11.2025.,381.82,91.41,9.19,8.3,Jesen,Nisko,1,0,0.0,0.0,0.03
22.11.2025.,381.77,66.17,0.0,8.5,Jesen,Srednje,2,0,0.0,13.76,-0.05
23.11.2025.,381.74,48.7,0.0,14.6,Jesen,Nisko,1,0,13.76,6.91,-0.03
24.11.2025.,381.65,76.2,13.76,6.4,Jesen,Visoko,2,0,6.91,0.0,-0.09
25.11.2025.,381.6,74.63,6.91,11.2,Jesen,Visoko,2,0,0.0,0.0,-0.05
26.11.2025.,381.58,56.34,0.0,17.3,Jesen,Srednje,1,0,0.0,0.0,-0.02
27.11.2025.,381.56,42.57,0.0,13.2,Jesen,Srednje,1,0,0.0,4.42,-0.02
28.11.2025.,381.54,32.18,0.0,11.7,Jesen,Srednje,1,0,4.42,17.93,-0.02
29.11.2025.,381.49,35.66,4.42,11.9,Jesen,Srednje,1,0,17.93,0.0,-0.05
30.11.2025.,381.44,71.56,17.93,7.9,Jesen,Visoko,2,0,0.0,5.16,-0.05
01.12.2025.,381.44,51.57,0.0,0.6,Zima,Srednje,1,0,5.16,0.0,0.0
02.12.2025.,381.4,46.83,5.16,3.2,Zima,Srednje,1,0,0.0,17.4,-0.04
03.12.2025.,381.38,33.99,0.0,5.1,Zima,Srednje,1,0,17.4,0.0,-0.02
04.12.2025.,381.38,58.2,17.4,7.8,Zima,Srednje,1,0,0.0,0.0,0.0
05.12.2025.,381.39,44.55,0.0,4.4,Zima,Srednje,1,0,0.0,0.0,0.01
06.12.2025.,381.32,32.13,0.0,9.4,Zima,Visoko,2,0,0.0,0.0,-0.07
07.12.2025.,381.28,26.48,0.0,10.4,Zima,Srednje,1,0,0.0,7.2,-0.04
08.12.2025.,381.24,19.21,0.0,7.2,Zima,Srednje,1,0,7.2,0.0,-0.04
09.12.2025.,381.14,27.83,7.2,8.9,Zima,Visoko,2,0,0.0,5.31,-0.1
10.12.2025.,381.12,20.67,0.0,0.0,Zima,Srednje,1,0,5.31,0.0,-0.02
11.12.2025.,381.06,26.96,5.31,-0.6,Zima,Visoko,1,0,0.0,16.67,-0.06
12.12.2025.,381.07,19.93,0.0,6.1,Zima,Nisko,0,0,16.67,6.32,0.01
13.12.2025.,380.99,40.44,16.67,-1.4,Zima,Visoko,2,0,6.32,1.74,-0.08
14.12.2025.,380.94,40.95,6.32,2.8,Zima,Srednje,1,0,1.74,36.31,-0.05
15.12.2025.,380.88,32.68,1.74,7.1,Zima,Visoko,1,0,36.31,0.0,-0.06
16.12.2025.,380.88,75.89,36.31,9.7,Zima,Srednje,1,0,0.0,5.93,0.0
17.12.2025.,380.89,58.33,0.0,3.0,Zima,Srednje,1,0,5.93,0.0,0.01
18.12.2025.,380.85,52.41,5.93,1.4,Zima,Srednje,1,0,0.0,1.62,-0.04
19.12.2025.,380.81,40.95,0.0,5.3,Zima,Srednje,1,0,1.62,0.79,-0.04
20.12.2025.,380.76,33.04,1.62,-0.3,Zima,Srednje,1,0,0.79,3.04,-0.05
21.12.2025.,380.76,26.37,0.79,3.3,Zima,Visoko,1,0,3.04,0.0,0.0
22.12.2025.,380.71,27.04,3.04,4.0,Zima,Srednje,1,0,0.0,0.0,-0.05
23.12.2025.,380.66,20.5,0.0,3.9,Zima,Visoko,1,0,0.0,10.95,-0.05
24.12.2025.,380.67,16.56,0.0,4.4,Zima,Nisko,0,0,10.95,6.09,0.01
25.12.2025.,380.59,29.4,10.95,0.7,Zima,Visoko,2,0,6.09,0.0,-0.08
26.12.2025.,380.57,33.9,6.09,1.1,Zima,Srednje,1,0,0.0,0.0,-0.02
27.12.2025.,380.49,27.5,0.0,1.0,Zima,Visoko,1,0,0.0,2.5,-0.08
28.12.2025.,380.44,21.36,0.0,-2.5,Zima,Srednje,1,0,2.5,14.01,-0.05
29.12.2025.,380.39,19.03,2.5,5.4,Zima,Srednje,1,0,14.01,0.0,-0.05
30.12.2025.,380.38,34.38,14.01,7.6,Zima,Srednje,1,0,0.0,0.0,-0.01
31.12.2025.,380.31,27.54,0.0,7.2,Zima,Visoko,2,0,0.0,1.15,-0.07
01.01.2026.,380.22,22.21,0.0,3.0,Zima,Visoko,2,0,1.15,0.0,-0.09
02.01.2026.,380.13,18.48,1.15,0.8,Zima,Visoko,2,0,0.0,0.0,-0.09
03.01.2026.,380.12,17.35,0.0,7.0,Zima,Nisko,0,0,0.0,13.61,-0.01
04.01.2026.,380.05,14.62,0.0,6.6,Zima,Visoko,1,0,13.61,0.0,-0.07
05.01.2026.,379.99,30.52,13.61,4.9,Zima,Visoko,1,0,0.0,0.0,-0.06
06.01.2026.,379.96,27.95,0.0,11.0,Zima,Nisko,1,0,0.0,0.0,-0.03
07.01.2026.,379.89,20.8,0.0,3.9,Zima,Nisko,1,0,0.0,2.21,-0.07
08.01.2026.,379.83,15.52,0.0,3.0,Zima,Visoko,2,0,2.21,0.0,-0.06
09.01.2026.,379.83,14.54,2.21,2.4,Zima,Srednje,0,0,0.0,27.13,0.0
10.01.2026.,379.79,10.68,0.0,-2.2,Zima,Visoko,1,0,27.13,14.51,-0.04
11.01.2026.,379.7,47.73,27.13,6.6,Zima,Srednje,2,0,14.51,0.0,-0.09
12.01.2026.,379.65,55.51,14.51,3.6,Zima,Visoko,2,0,0.0,0.0,-0.05
13.01.2026.,379.61,40.92,0.0,6.0,Zima,Visoko,2,0,0.0,0.0,-0.04
14.01.2026.,379.6,32.79,0.0,11.4,Zima,Visoko,1,0,0.0,0.0,-0.01
15.01.2026.,379.55,24.93,0.0,2.4,Zima,Srednje,1,0,0.0,13.69,-0.05
16.01.2026.,379.51,20.15,0.0,-5.0,Zima,Srednje,1,0,13.69,1.81,-0.04
17.01.2026.,379.43,36.69,13.69,5.9,Zima,Visoko,2,0,1.81,15.48,-0.08
18.01.2026.,379.34,31.67,1.81,4.7,Zima,Visoko,2,0,15.48,0.0,-0.09
19.01.2026.,379.29,49.48,15.48,1.1,Zima,Visoko,2,0,0.0,2.8,-0.05
20.01.2026.,379.26,35.69,0.0,5.6,Zima,Srednje,1,0,2.8,0.0,-0.03
21.01.2026.,379.25,32.36,2.8,7.1,Zima,Nisko,1,0,0.0,9.33,-0.01
22.01.2026.,379.25,26.58,0.0,0.2,Zima,Srednje,1,0,9.33,0.0,0.0
23.01.2026.,379.27,32.88,9.33,2.8,Zima,Srednje,1,0,0.0,0.0,0.02
24.01.2026.,379.16,29.4,0.0,9.9,Zima,Visoko,2,0,0.0,9.98,-0.11
25.01.2026.,379.1,25.75,0.0,1.1,Zima,Visoko,2,0,9.98,2.11,-0.06
26.01.2026.,379.05,35.75,9.98,4.3,Zima,Nisko,1,0,2.11,0.0,-0.05
27.01.2026.,378.99,29.78,2.11,-5.0,Zima,Visoko,1,0,0.0,0.0,-0.06
28.01.2026.,378.97,23.0,0.0,-1.9,Zima,Visoko,1,0,0.0,0.0,-0.02
29.01.2026.,378.94,18.67,0.0,4.6,Zima,Visoko,1,0,0.0,0.0,-0.03
30.01.2026.,378.87,16.54,0.0,8.9,Zima,Srednje,1,0,0.0,0.0,-0.07
31.01.2026.,378.83,18.85,0.0,-1.4,Zima,Srednje,1,0,0.0,3.5,-0.04
01.02.2026.,378.8,16.85,0.0,4.3,Zima,Visoko,1,0,3.5,1.79,-0.03
02.02.2026.,378.75,22.0,3.5,2.5,Zima,Srednje,1,0,1.79,0.0,-0.05
03.02.2026.,378.69,20.05,1.79,7.8,Zima,Visoko,1,0,0.0,0.0,-0.06
04.02.2026.,378.61,18.46,0.0,-0.9,Zima,Visoko,2,0,0.0,0.0,-0.08
05.02.2026.,378.61,13.81,0.0,5.7,Zima,Visoko,1,0,0.0,0.0,0.0
06.02.2026.,378.61,19.84,0.0,1.4,Zima,Visoko,1,0,0.0,13.76,0.0
07.02.2026.,378.57,14.43,0.0,4.9,Zima,Visoko,1,0,13.76,0.0,-0.04
08.02.2026.,378.57,30.79,13.76,4.3,Zima,Nisko,1,0,0.0,0.0,0.0
09.02.2026.,378.52,28.56,0.0,3.0,Zima,Srednje,1,0,0.0,12.51,-0.05
10.02.2026.,378.47,24.68,0.0,5.9,Zima,Nisko,1,0,12.51,0.0,-0.05
11.02.2026.,378.41,36.42,12.51,4.2,Zima,Srednje,1,0,0.0,14.81,-0.06
12.02.2026.,378.34,33.26,0.0,3.5,Zima,Nisko,1,0,14.81,14.3,-0.07
13.02.2026.,378.3,47.32,14.81,2.6,Zima,Srednje,1,0,14.3,24.42,-0.04
14.02.2026.,378.29,56.21,14.3,4.3,Zima,Nisko,1,0,24.42,0.0,-0.01
15.02.2026.,378.26,78.19,24.42,4.9,Zima,Srednje,2,0,0.0,13.76,-0.03
16.02.2026.,378.16,56.39,0.0,0.0,Zima,Visoko,2,0,13.76,47.59,-0.1
17.02.2026.,378.11,60.68,13.76,2.6,Zima,Visoko,2,0,47.59,0.0,-0.05
18.02.2026.,378.05,112.77,47.59,-0.2,Zima,Visoko,2,0,0.0,0.0,-0.06
19.02.2026.,378.07,82.8,0.0,3.8,Zima,Srednje,1,0,0.0,0.0,0.02
20.02.2026.,378.03,61.37,0.0,1.6,Zima,Srednje,2,0,0.0,0.0,-0.04
21.02.2026.,378.03,45.19,0.0,7.1,Zima,Srednje,1,0,0.0,0.0,0.0
22.02.2026.,377.99,36.33,0.0,6.7,Zima,Srednje,1,0,0.0,0.78,-0.04
23.02.2026.,377.95,27.93,0.0,0.3,Zima,Visoko,1,0,0.78,10.4,-0.04
24.02.2026.,377.92,22.5,0.78,4.0,Zima,Nisko,1,0,10.4,0.0,-0.03
25.02.2026.,377.86,36.05,10.4,6.6,Zima,Srednje,1,0,0.0,0.0,-0.06
26.02.2026.,377.83,26.49,0.0,3.3,Zima,Visoko,1,0,0.0,12.64,-0.03
27.02.2026.,377.78,19.97,0.0,1.1,Zima,Visoko,1,0,12.64,63.08,-0.05
28.02.2026.,377.76,34.97,12.64,-0.4,Zima,Visoko,1,0,63.08,28.74,-0.02
01.03.2026.,378.01,402.72,63.08,17.4,Proljece,Nisko,2,0,28.74,54.55,0.25
02.03.2026.,378.27,450.0,28.74,17.6,Proljece,Srednje,2,0,54.55,0.39,0.26
03.03.2026.,378.57,450.0,54.55,13.2,Proljece,Nisko,2,0,0.39,21.17,0.3
04.03.2026.,378.77,363.62,0.39,17.1,Proljece,Visoko,3,1,21.17,4.49,0.2
05.03.2026.,378.94,376.67,21.17,2.1,Proljece,Visoko,3,0,4.49,0.0,0.17
06.03.2026.,379.13,340.62,4.49,19.3,Proljece,Nisko,2,0,0.0,0.0,0.19
07.03.2026.,379.27,274.35,0.0,13.4,Proljece,Nisko,2,0,0.0,0.0,0.14
08.03.2026.,379.32,230.08,0.0,14.6,Proljece,Srednje,2,0,0.0,0.0,0.05
09.03.2026.,379.38,187.71,0.0,12.7,Proljece,Nisko,2,0,0.0,0.31,0.06
10.03.2026.,379.43,182.93,0.0,19.6,Proljece,Visoko,2,0,0.31,0.0,0.05
11.03.2026.,379.47,145.08,0.31,9.8,Proljece,Visoko,2,0,0.0,0.0,0.04
12.03.2026.,379.5,146.17,0.0,19.9,Proljece,Srednje,2,0,0.0,9.68,0.03
13.03.2026.,379.49,139.99,0.0,15.6,Proljece,Nisko,2,0,9.68,0.0,-0.01
14.03.2026.,379.55,186.0,9.68,16.5,Proljece,Srednje,2,0,0.0,0.0,0.06
15.03.2026.,379.64,155.92,0.0,12.7,Proljece,Nisko,1,0,0.0,4.27,0.09
16.03.2026.,379.61,121.11,0.0,8.8,Proljece,Srednje,2,0,4.27,0.0,-0.03
17.03.2026.,379.67,146.95,4.27,17.7,Proljece,Srednje,2,0,0.0,0.0,0.06
18.03.2026.,379.68,136.56,0.0,15.2,Proljece,Nisko,2,0,0.0,16.7,0.01
19.03.2026.,379.68,142.27,0.0,19.4,Proljece,Srednje,2,0,16.7,9.12,0.0
20.03.2026.,379.79,216.77,16.7,13.2,Proljece,Srednje,2,0,9.12,0.0,0.11
21.03.2026.,379.89,226.71,9.12,12.3,Proljece,Nisko,2,0,0.0,0.0,0.1
22.03.2026.,380.02,206.53,0.0,19.6,Proljece,Nisko,2,0,0.0,0.0,0.13
23.03.2026.,380.09,196.61,0.0,21.6,Proljece,Srednje,2,0,0.0,0.0,0.07
24.03.2026.,380.18,171.38,0.0,14.0,Proljece,Srednje,2,0,0.0,0.0,0.09
25.03.2026.,380.2,139.63,0.0,11.0,Proljece,Srednje,2,0,0.0,0.0,0.02
26.03.2026.,380.24,134.68,0.0,17.2,Proljece,Srednje,2,0,0.0,163.29,0.04
27.03.2026.,380.2,118.24,0.0,13.0,Proljece,Nisko,2,0,163.29,0.0,-0.04
28.03.2026.,380.48,450.0,163.29,16.4,Proljece,Nisko,2,0,0.0,108.77,0.28
29.03.2026.,380.65,346.53,0.0,13.0,Proljece,Srednje,2,0,108.77,20.55,0.17
30.03.2026.,380.94,450.0,108.77,20.3,Proljece,Srednje,2,0,20.55,4.52,0.29
31.03.2026.,381.23,450.0,20.55,11.2,Proljece,Srednje,2,0,4.52,0.0,0.29
01.04.2026.,381.45,378.54,4.52,15.9,Proljece,Nisko,2,0,0.0,0.0,0.22
02.04.2026.,381.6,295.51,0.0,12.0,Proljece,Nisko,2,0,0.0,0.0,0.15
03.04.2026.,381.71,233.61,0.0,12.9,Proljece,Visoko,2,0,0.0,0.0,0.11
04.04.2026.,381.77,192.94,0.0,12.4,Proljece,Nisko,2,0,0.0,0.0,0.06
05.04.2026.,381.83,178.36,0.0,17.0,Proljece,Nisko,2,0,0.0,20.11,0.06
06.04.2026.,381.88,164.03,0.0,17.7,Proljece,Nisko,2,0,20.11,0.0,0.05
07.04.2026.,381.93,260.11,20.11,16.2,Proljece,Srednje,3,0,0.0,0.0,0.05
08.04.2026.,381.96,210.81,0.0,13.6,Proljece,Visoko,3,0,0.0,0.0,0.03
09.04.2026.,382.02,180.99,0.0,14.6,Proljece,Nisko,2,0,0.0,138.61,0.06
10.04.2026.,382.02,167.88,0.0,17.6,Proljece,Srednje,2,0,138.61,0.0,0.0
11.04.2026.,382.25,450.0,138.61,17.7,Proljece,Nisko,2,1,0.0,0.0,0.23
12.04.2026.,382.42,332.05,0.0,3.2,Proljece,Srednje,2,0,0.0,2.48,0.17
13.04.2026.,382.53,260.23,0.0,12.9,Proljece,Nisko,2,0,2.48,24.52,0.11
14.04.2026.,382.61,227.96,2.48,13.1,Proljece,Nisko,2,0,24.52,0.0,0.08
15.04.2026.,382.76,330.87,24.52,16.7,Proljece,Srednje,3,0,0.0,0.0,0.15
16.04.2026.,382.84,263.4,0.0,13.7,Proljece,Visoko,3,0,0.0,0.0,0.08
17.04.2026.,382.91,223.69,0.0,16.9,Proljece,Srednje,2,0,0.0,0.0,0.07
18.04.2026.,382.96,173.78,0.0,9.7,Proljece,Nisko,2,0,0.0,42.46,0.05
19.04.2026.,383.02,155.2,0.0,15.0,Proljece,Nisko,2,0,42.46,52.91,0.06
20.04.2026.,383.22,378.52,42.46,17.6,Proljece,Srednje,3,0,52.91,0.0,0.2
21.04.2026.,383.42,450.0,52.91,8.1,Proljece,Srednje,3,0,0.0,20.34,0.2
22.04.2026.,383.63,380.24,0.0,24.1,Proljece,Visoko,3,0,20.34,12.21,0.21
23.04.2026.,383.84,430.33,20.34,18.8,Proljece,Visoko,3,1,12.21,70.58,0.21
24.04.2026.,384.03,408.39,12.21,14.0,Proljece,Srednje,2,0,70.58,0.0,0.19
25.04.2026.,384.28,450.0,70.58,10.7,Proljece,Nisko,3,0,0.0,0.0,0.25
26.04.2026.,384.41,347.05,0.0,13.3,Proljece,Srednje,3,0,0.0,0.0,0.13
27.04.2026.,384.54,276.64,0.0,14.3,Proljece,Srednje,2,0,0.0,0.0,0.13
28.04.2026.,384.58,233.64,0.0,15.8,Proljece,Srednje,3,0,0.0,99.55,0.04
29.04.2026.,384.65,216.52,0.0,20.0,Proljece,Nisko,2,0,99.55,0.0,0.07
30.04.2026.,384.86,450.0,99.55,12.1,Proljece,Srednje,3,0,0.0,0.0,0.21
01.05.2026.,385.09,365.09,0.0,16.3,Proljece,Nisko,2,0,0.0,3.61,0.23
02.05.2026.,385.19,274.2,0.0,8.8,Proljece,Nisko,2,0,3.61,0.0,0.1
03.05.2026.,385.27,236.2,3.61,12.3,Proljece,Srednje,2,0,0.0,36.58,0.08
04.05.2026.,385.29,199.63,0.0,15.5,Proljece,Visoko,3,0,36.58,0.0,0.02
05.05.2026.,385.46,375.52,36.58,16.8,Proljece,Visoko,3,0,0.0,0.0,0.17
06.05.2026.,385.56,285.43,0.0,11.0,Proljece,Visoko,3,0,0.0,47.71,0.1
07.05.2026.,385.63,225.58,0.0,12.2,Proljece,Nisko,2,0,47.71,11.4,0.07
08.05.2026.,385.9,450.0,47.71,19.8,Proljece,Srednje,2,0,11.4,26.57,0.27
09.05.2026.,386.16,427.32,11.4,18.6,Proljece,Srednje,2,0,26.57,29.97,0.26
10.05.2026.,386.4,450.0,26.57,14.8,Proljece,Visoko,3,0,29.97,0.0,0.24
11.05.2026.,386.7,450.0,29.97,5.1,Proljece,Srednje,2,0,0.0,4.33,0.3
12.05.2026.,386.91,378.71,0.0,24.0,Proljece,Nisko,2,0,4.33,0.0,0.21
13.05.2026.,387.08,323.03,4.33,13.9,Proljece,Srednje,2,0,0.0,31.81,0.17
14.05.2026.,387.15,254.51,0.0,12.7,Proljece,Visoko,3,1,31.81,23.93,0.07
15.05.2026.,387.36,373.32,31.81,11.9,Proljece,Visoko,3,0,23.93,0.0,0.21
16.05.2026.,387.64,429.36,23.93,15.5,Proljece,Nisko,2,0,0.0,1.22,0.28
17.05.2026.,387.79,338.21,0.0,15.5,Proljece,Visoko,3,0,1.22,8.66,0.15
18.05.2026.,387.91,286.94,1.22,17.8,Proljece,Nisko,2,0,8.66,4.95,0.12
19.05.2026.,388.0,267.13,8.66,10.3,Proljece,Srednje,2,0,4.95,72.28,0.09
20.05.2026.,388.06,240.87,4.95,12.8,Proljece,Srednje,3,0,72.28,0.0,0.06
